file                            format  type  num_seqs     sum_len  min_len  avg_len  max_len    Q1   Q2    Q3  sum_gap  N50  Q20(%)  Q30(%)
V10_CKI_N_7_3_16S.1.fq.gz       FASTQ   DNA    157,265  22,488,895      143      143      143  71.5  143  71.5        0  143   96.43   92.39
V10_CKI_N_7_3_16S.2.fq.gz       FASTQ   DNA    157,265  22,488,895      143      143      143  71.5  143  71.5        0  143   97.16    93.5
V10_CKI_N_7_4_16S.1.fq.gz       FASTQ   DNA    102,946  14,721,278      143      143      143  71.5  143  71.5        0  143   97.16   93.35
V10_CKI_N_7_4_16S.2.fq.gz       FASTQ   DNA    102,946  14,721,278      143      143      143  71.5  143  71.5        0  143   97.05   93.31
V10_CKI_N_7_5_16S.1.fq.gz       FASTQ   DNA     98,692  14,112,956      143      143      143  71.5  143  71.5        0  143   97.58   94.27
V10_CKI_N_7_5_16S.2.fq.gz       FASTQ   DNA     98,692  14,112,956      143      143      143  71.5  143  71.5        0  143   96.72   92.83
V10_CKI_N_7_DI_16S.1.fq.gz      FASTQ   DNA     25,846   3,695,978      143      143      143  71.5  143  71.5        0  143   96.52   92.45
V10_CKI_N_7_DI_16S.2.fq.gz      FASTQ   DNA     25,846   3,695,978      143      143      143  71.5  143  71.5        0  143   96.24   92.12
V10_CKI_N_7_WC_16S.1.fq.gz      FASTQ   DNA        281      40,183      143      143      143  71.5  143  71.5        0  143   93.17   87.81
V10_CKI_N_7_WC_16S.2.fq.gz      FASTQ   DNA        281      40,183      143      143      143  71.5  143  71.5        0  143   92.07   86.29
V10_CKI_N_8_1_16S.1.fq.gz       FASTQ   DNA    131,163  18,756,309      143      143      143  71.5  143  71.5        0  143   96.99   93.27
V10_CKI_N_8_1_16S.2.fq.gz       FASTQ   DNA    131,163  18,756,309      143      143      143  71.5  143  71.5        0  143   96.95   93.18
