file                            format  type  num_seqs     sum_len  min_len  avg_len  max_len    Q1   Q2    Q3  sum_gap  N50  Q20(%)  Q30(%)
V10_CKI_N_4_3_16S.1.fq.gz       FASTQ   DNA    151,716  21,695,388      143      143      143  71.5  143  71.5        0  143   95.07   90.43
V10_CKI_N_4_3_16S.2.fq.gz       FASTQ   DNA    151,716  21,695,388      143      143      143  71.5  143  71.5        0  143   96.54   92.46
V10_CKI_N_4_4_16S.1.fq.gz       FASTQ   DNA    122,942  17,580,706      143      143      143  71.5  143  71.5        0  143   95.85   91.87
V10_CKI_N_4_4_16S.2.fq.gz       FASTQ   DNA    122,942  17,580,706      143      143      143  71.5  143  71.5        0  143   96.43   92.35
V10_CKI_N_4_5_16S.1.fq.gz       FASTQ   DNA     63,273   9,048,039      143      143      143  71.5  143  71.5        0  143    95.2    90.8
V10_CKI_N_4_5_16S.2.fq.gz       FASTQ   DNA     63,273   9,048,039      143      143      143  71.5  143  71.5        0  143   96.24   92.06
V10_CKI_N_4_DI_16S.1.fq.gz      FASTQ   DNA      8,615   1,231,945      143      143      143  71.5  143  71.5        0  143   94.04   89.17
V10_CKI_N_4_DI_16S.2.fq.gz      FASTQ   DNA      8,615   1,231,945      143      143      143  71.5  143  71.5        0  143   95.61   91.11
V10_CKI_N_4_WC_16S.1.fq.gz      FASTQ   DNA      3,269     467,467      143      143      143  71.5  143  71.5        0  143    94.6   89.24
V10_CKI_N_4_WC_16S.2.fq.gz      FASTQ   DNA      3,269     467,467      143      143      143  71.5  143  71.5        0  143   95.54   90.57
V10_CKI_N_5_1_16S.1.fq.gz       FASTQ   DNA    101,000  14,443,000      143      143      143  71.5  143  71.5        0  143   95.58   91.42
V10_CKI_N_5_1_16S.2.fq.gz       FASTQ   DNA    101,000  14,443,000      143      143      143  71.5  143  71.5        0  143   96.57   92.59
V10_CKI_N_5_2_16S.1.fq.gz       FASTQ   DNA    100,837  14,419,691      143      143      143  71.5  143  71.5        0  143   95.67   91.25
V10_CKI_N_5_2_16S.2.fq.gz       FASTQ   DNA    100,837  14,419,691      143      143      143  71.5  143  71.5        0  143   96.05   91.77
V10_CKI_N_5_3_16S.1.fq.gz       FASTQ   DNA    118,858  16,996,694      143      143      143  71.5  143  71.5        0  143   95.85   91.67
V10_CKI_N_5_3_16S.2.fq.gz       FASTQ   DNA    118,858  16,996,694      143      143      143  71.5  143  71.5        0  143   96.35   92.16
V10_CKI_N_5_4_16S.1.fq.gz       FASTQ   DNA    119,032  17,021,576      143      143      143  71.5  143  71.5        0  143   95.72   91.42
V10_CKI_N_5_4_16S.2.fq.gz       FASTQ   DNA    119,032  17,021,576      143      143      143  71.5  143  71.5        0  143    96.2   91.97
V10_CKI_N_5_5_16S.1.fq.gz       FASTQ   DNA    114,732  16,406,676      143      143      143  71.5  143  71.5        0  143   95.71   91.54
V10_CKI_N_5_5_16S.2.fq.gz       FASTQ   DNA    114,732  16,406,676      143      143      143  71.5  143  71.5        0  143   96.14   91.91
V10_CKI_N_5_DI_16S.1.fq.gz      FASTQ   DNA      3,775     539,825      143      143      143  71.5  143  71.5        0  143   95.11   90.55
V10_CKI_N_5_DI_16S.2.fq.gz      FASTQ   DNA      3,775     539,825      143      143      143  71.5  143  71.5        0  143   95.53   90.93
V10_CKI_N_5_WC_16S.1.fq.gz      FASTQ   DNA     11,625   1,662,375      143      143      143  71.5  143  71.5        0  143   94.76   89.75
V10_CKI_N_5_WC_16S.2.fq.gz      FASTQ   DNA     11,625   1,662,375      143      143      143  71.5  143  71.5        0  143   95.65   90.88
V10_CKI_N_6_1_16S.1.fq.gz       FASTQ   DNA    117,489  16,800,927      143      143      143  71.5  143  71.5        0  143   96.31   92.68
V10_CKI_N_6_1_16S.2.fq.gz       FASTQ   DNA    117,489  16,800,927      143      143      143  71.5  143  71.5        0  143   96.48   92.52
V10_CKI_N_6_2_16S.1.fq.gz       FASTQ   DNA     78,016  11,156,288      143      143      143  71.5  143  71.5        0  143   94.25   89.95
V10_CKI_N_6_2_16S.2.fq.gz       FASTQ   DNA     78,016  11,156,288      143      143      143  71.5  143  71.5        0  143      96   91.68
V10_CKI_N_6_3_16S.1.fq.gz       FASTQ   DNA     95,061  13,593,723      143      143      143  71.5  143  71.5        0  143   96.31    92.7
V10_CKI_N_6_3_16S.2.fq.gz       FASTQ   DNA     95,061  13,593,723      143      143      143  71.5  143  71.5        0  143   96.36   92.36
V10_CKI_N_6_4_16S.1.fq.gz       FASTQ   DNA    103,964  14,866,852      143      143      143  71.5  143  71.5        0  143    96.2   92.36
V10_CKI_N_6_4_16S.2.fq.gz       FASTQ   DNA    103,964  14,866,852      143      143      143  71.5  143  71.5        0  143   96.34   92.25
V10_CKI_N_6_5_16S.1.fq.gz       FASTQ   DNA    115,267  16,483,181      143      143      143  71.5  143  71.5        0  143   96.09   92.24
V10_CKI_N_6_5_16S.2.fq.gz       FASTQ   DNA    115,267  16,483,181      143      143      143  71.5  143  71.5        0  143   96.42   92.34
V10_CKI_N_6_DI_16S.1.fq.gz      FASTQ   DNA      9,918   1,418,274      143      143      143  71.5  143  71.5        0  143   94.08   89.02
V10_CKI_N_6_DI_16S.2.fq.gz      FASTQ   DNA      9,918   1,418,274      143      143      143  71.5  143  71.5        0  143   94.62   89.64
V10_CKI_N_6_WC_16S.1.fq.gz      FASTQ   DNA     12,195   1,743,885      143      143      143  71.5  143  71.5        0  143   94.47   89.13
V10_CKI_N_6_WC_16S.2.fq.gz      FASTQ   DNA     12,195   1,743,885      143      143      143  71.5  143  71.5        0  143   95.23   90.13
V10_CKI_N_7_1_16S.1.fq.gz       FASTQ   DNA    103,128  14,747,304      143      143      143  71.5  143  71.5        0  143   95.39   91.15
V10_CKI_N_7_1_16S.2.fq.gz       FASTQ   DNA    103,128  14,747,304      143      143      143  71.5  143  71.5        0  143   96.44   92.43
V10_CKI_N_7_2_16S.1.fq.gz       FASTQ   DNA     47,716   6,823,388      143      143      143  71.5  143  71.5        0  143   95.41   90.87
V10_CKI_N_7_2_16S.2.fq.gz       FASTQ   DNA     47,716   6,823,388      143      143      143  71.5  143  71.5        0  143   96.46   92.27
V10_CKI_N_7_3_16S.1.fq.gz       FASTQ   DNA    123,410  17,647,630      143      143      143  71.5  143  71.5        0  143   95.83    91.9
V10_CKI_N_7_3_16S.2.fq.gz       FASTQ   DNA    123,410  17,647,630      143      143      143  71.5  143  71.5        0  143   96.55   92.68
V10_CKI_N_7_4_16S.1.fq.gz       FASTQ   DNA    121,252  17,339,036      143      143      143  71.5  143  71.5        0  143   95.88   91.82
V10_CKI_N_7_4_16S.2.fq.gz       FASTQ   DNA    121,252  17,339,036      143      143      143  71.5  143  71.5        0  143   96.74   92.89
V10_CKI_N_7_5_16S.1.fq.gz       FASTQ   DNA    158,872  22,718,696      143      143      143  71.5  143  71.5        0  143   95.77   91.71
V10_CKI_N_7_5_16S.2.fq.gz       FASTQ   DNA    158,872  22,718,696      143      143      143  71.5  143  71.5        0  143   96.38   92.42
V10_CKI_N_7_DI_16S.1.fq.gz      FASTQ   DNA     19,277   2,756,611      143      143      143  71.5  143  71.5        0  143   94.84   90.24
V10_CKI_N_7_DI_16S.2.fq.gz      FASTQ   DNA     19,277   2,756,611      143      143      143  71.5  143  71.5        0  143   95.82   91.37
V10_CKI_N_7_WC_16S.1.fq.gz      FASTQ   DNA     14,834   2,121,262      143      143      143  71.5  143  71.5        0  143   95.38   91.07
V10_CKI_N_7_WC_16S.2.fq.gz      FASTQ   DNA     14,834   2,121,262      143      143      143  71.5  143  71.5        0  143   96.25   91.88
V10_CKI_N_8_1_16S.1.fq.gz       FASTQ   DNA    248,154  35,486,022      143      143      143  71.5  143  71.5        0  143   96.26   92.39
V10_CKI_N_8_1_16S.2.fq.gz       FASTQ   DNA    248,154  35,486,022      143      143      143  71.5  143  71.5        0  143   97.06   93.31
