file                            format  type  num_seqs     sum_len  min_len  avg_len  max_len    Q1   Q2    Q3  sum_gap  N50  Q20(%)  Q30(%)
V10_CKI_N_7_2_16S.1.fq.gz       FASTQ   DNA    216,338  26,392,278      121      122      123   121  121   123        0  123   96.59   92.65
V10_CKI_N_7_2_16S.2.fq.gz       FASTQ   DNA    216,338  26,392,278      121      122      123   121  121   123        0  123   96.28    91.7
V10_CKI_N_7_3_16S.1.fq.gz       FASTQ   DNA    306,522  37,403,692      121      122      123   121  123   123        0  123   96.18   92.07
V10_CKI_N_7_3_16S.2.fq.gz       FASTQ   DNA    306,522  37,403,692      121      122      123   121  123   123        0  123   96.17   91.61
V10_CKI_N_7_4_16S.1.fq.gz       FASTQ   DNA    208,324  25,413,096      121      122      123   121  121   123        0  121   96.56   92.59
V10_CKI_N_7_4_16S.2.fq.gz       FASTQ   DNA    208,324  25,413,096      121      122      123   121  121   123        0  121   96.21   91.47
V10_CKI_N_7_5_16S.1.fq.gz       FASTQ   DNA    199,857  24,380,081      121      122      123   121  121   123        0  121   96.81   93.18
V10_CKI_N_7_5_16S.2.fq.gz       FASTQ   DNA    199,857  24,380,081      121      122      123   121  121   123        0  121    96.5   92.16
V10_CKI_N_7_DI_16S.1.fq.gz      FASTQ   DNA     51,581   6,292,993      121      122      123   121  123   123        0  123   96.05   91.84
V10_CKI_N_7_DI_16S.2.fq.gz      FASTQ   DNA     51,581   6,292,993      121      122      123   121  123   123        0  123   95.24   90.22
V10_CKI_N_7_WC_16S.1.fq.gz      FASTQ   DNA        569      69,411      121      122      123   121  121   123        0  121   92.55   87.09
V10_CKI_N_7_WC_16S.2.fq.gz      FASTQ   DNA        569      69,411      121      122      123   121  121   123        0  121   90.71   83.85
V10_CKI_N_8_1_16S.1.fq.gz       FASTQ   DNA    268,535  32,755,061      121      122      123   121  121   123        0  121    96.8   93.17
V10_CKI_N_8_1_16S.2.fq.gz       FASTQ   DNA    268,535  32,755,061      121      122      123   121  121   123        0  121   96.57   92.22
